% Long Sample File
% 1000 entries, random numbers between -1 and 1
% will look very annoying
-0.164512	0.966105	-0.397090
0.402198	0.332678	0.078253
0.396211	0.333056	-0.643735
-0.743971	0.998161	-0.657758
-0.934798	0.122400	0.763733
0.338351	-0.619133	-0.262167
-0.078548	0.963276	-0.687190
0.711046	0.289529	-0.247456
-0.618153	-0.143494	-0.035956
-0.758777	0.179015	-0.547625
-0.230762	0.165973	-0.496388
-0.419119	0.234182	-0.469438
0.648753	0.965327	0.460498
-0.312246	0.168139	-0.784462
0.812616	0.759307	0.635521
-0.478544	0.188713	-0.954975
-0.149481	-0.374562	-0.677031
-0.642468	-0.154229	-0.811541
0.197047	-0.058151	0.391899
0.399776	0.277062	-0.932792
-0.862388	-0.360801	0.061729
0.308891	-0.184762	0.639962
0.436718	0.937299	0.062668
-0.349709	-0.788742	0.221917
0.557604	-0.153094	-0.818353
-0.467057	-0.692687	-0.437989
-0.119830	0.054285	-0.085151
0.750743	0.036104	0.887245
0.275418	0.915388	-0.518586
0.352245	-0.421871	0.343616
0.390281	-0.864014	-0.490420
-0.551920	0.335665	0.688784
-0.311075	0.561039	0.350664
-0.986569	0.204341	-0.226458
0.831982	-0.997698	-0.075102
-0.151302	-0.078167	0.540319
-0.355056	0.569479	-0.057286
-0.928475	-0.648251	0.443516
-0.053028	-0.694558	-0.317751
0.214778	-0.616509	0.476854
-0.514301	0.834849	-0.461877
0.531000	-0.622676	-0.425004
-0.817773	0.152419	0.366726
0.093186	-0.148542	0.288886
0.295235	0.358034	0.271573
0.890348	-0.582130	0.418563
-0.527539	-0.761208	0.214608
-0.099725	-0.082549	0.323890
0.540571	-0.299564	0.324019
-0.167683	0.683858	0.665834
-0.487118	0.226921	0.164498
0.081479	0.739882	-0.470442
-0.363852	-0.761571	0.879659
0.291104	-0.041074	0.278634
0.089432	0.294623	0.087772
0.442093	0.044991	0.987409
-0.562647	-0.788403	-0.780605
-0.872817	-0.190840	-0.103254
-0.268368	0.527009	0.255793
0.543961	0.865707	0.945482
-0.615943	-0.722252	0.392533
-0.812360	0.050809	0.060688
0.722280	-0.030293	-0.213087
0.342862	0.482516	0.040105
-0.304575	-0.700005	0.172184
-0.475709	-0.911092	0.509867
-0.514429	-0.115195	0.375592
-0.281544	0.472680	-0.210585
0.366832	0.408095	-0.115389
-0.960845	-0.338284	-0.151381
-0.459459	-0.605892	0.643442
-0.140157	0.775542	-0.217634
0.538229	-0.206417	0.617028
0.510154	-0.245209	-0.567962
0.580814	0.898608	-0.344869
0.342529	-0.122710	0.667001
0.537709	-0.665493	0.723961
0.979744	0.028847	0.768562
0.176052	-0.690495	-0.600274
-0.186090	0.497411	0.651168
0.579926	-0.362952	0.068128
-0.820099	-0.776589	-0.727415
0.357305	-0.009646	-0.620579
-0.009988	-0.704784	-0.890052
0.701425	0.121119	0.859218
0.393334	0.165582	0.630794
0.758028	0.977823	-0.998955
0.730877	0.225133	0.979900
0.055360	-0.040953	0.602695
-0.544314	-0.003811	0.801705
0.149322	0.690356	0.477281
0.171974	-0.506531	0.332832
-0.833034	0.251920	0.321889
0.459504	0.781504	0.964606
0.538058	0.162893	0.856626
0.160181	-0.966034	-0.758281
0.725421	-0.031407	0.689711
-0.581190	0.104583	0.259767
-0.936018	0.229427	-0.275177
-0.900935	-0.020860	-0.614979
-0.753833	-0.589012	-0.706970
-0.621856	-0.914695	0.270396
-0.436266	0.077193	0.390326
-0.001768	0.071602	-0.109634
-0.752135	-0.019285	0.705996
0.747855	-0.459411	-0.583077
0.129959	0.280624	-0.165942
-0.588049	0.895866	-0.835858
-0.788581	-0.715918	-0.667079
0.241917	0.147420	-0.895844
0.862403	0.457323	0.475683
-0.873191	0.720881	0.868810
0.968797	0.717878	0.571118
0.026755	-0.644795	-0.202821
-0.732137	-0.938221	0.878283
-0.397388	-0.408932	-0.334127
-0.065864	0.296397	-0.949544
0.684413	0.118065	0.708200
-0.304242	-0.107947	-0.891521
-0.645785	0.325616	-0.338342
0.796972	-0.763690	0.976836
0.079964	0.413835	0.998983
-0.424301	-0.170955	-0.070320
0.527914	0.636408	-0.799557
-0.643766	-0.280730	-0.886591
0.043771	-0.328302	-0.648662
-0.582107	0.810307	0.350782
-0.063064	0.824265	-0.791977
0.491092	0.472535	0.123723
-0.631612	0.194423	-0.400126
-0.731754	-0.574797	0.789883
-0.857094	-0.515027	-0.892491
-0.116556	-0.973434	0.794383
-0.606684	-0.813259	-0.385266
-0.087885	-0.796661	0.990779
-0.335814	-0.405306	-0.875910
-0.403512	-0.907297	0.010856
0.522852	0.262140	-0.820217
-0.838275	0.554481	0.810269
0.067544	-0.781692	0.651618
-0.323805	-0.412054	0.492627
-0.979327	-0.903105	0.335832
0.206936	0.052205	0.459419
0.414507	0.562754	-0.424046
0.385064	0.113340	-0.206958
-0.876819	0.560351	-0.324832
0.215732	0.482508	-0.790374
-0.744223	0.099080	-0.029541
0.780951	0.597921	0.468682
-0.897336	-0.854229	-0.822945
0.596702	0.886016	0.367431
-0.735834	0.445449	-0.779293
-0.765014	0.281436	-0.342372
0.307624	0.498263	0.166371
0.480065	-0.530346	0.469915
0.941197	0.733861	-0.827531
-0.267127	-0.261602	0.370057
0.195883	0.578728	-0.264694
-0.587944	-0.826667	0.543868
-0.588651	-0.223457	0.103557
-0.542093	0.283881	-0.031039
-0.696309	0.563864	-0.798787
-0.411867	-0.525254	0.061745
-0.817003	-0.189369	-0.790308
-0.775432	0.568856	-0.416859
0.207067	0.928845	-0.135030
0.389504	0.516199	-0.134715
0.310996	-0.780490	0.867520
-0.625078	-0.467642	0.595661
-0.024792	0.537917	-0.207987
-0.454122	-0.925531	0.346590
-0.140871	-0.096522	0.219714
-0.881193	-0.368377	0.545444
0.392866	-0.749336	-0.739697
-0.815295	-0.984359	-0.153781
0.311146	0.445845	0.062419
-0.782364	0.263533	-0.747000
-0.731393	-0.802812	-0.715946
-0.663497	-0.607502	-0.365040
-0.367142	-0.564873	-0.497916
0.785845	0.406446	0.111476
-0.631133	-0.575938	-0.845306
0.827601	0.413430	0.115578
-0.373142	-0.667593	0.244995
0.975869	-0.659136	-0.484415
-0.206401	-0.852010	0.368192
-0.195223	0.965670	-0.195632
0.241344	-0.691260	-0.237310
-0.677732	0.516225	0.742222
-0.298447	0.371071	-0.411703
0.061259	0.664847	0.194980
-0.329377	-0.401550	-0.094815
-0.154709	-0.280787	0.116638
0.485091	-0.151330	-0.141288
-0.750254	-0.951132	-0.419629
-0.364959	0.307380	0.913872
0.871462	-0.084227	-0.519043
0.527796	0.518655	0.481296
0.487377	-0.788159	0.363121
-0.073479	-0.575674	-0.802963
0.647149	-0.649981	-0.672860
0.331974	0.788779	0.033116
0.405405	-0.692819	0.906914
0.081768	0.359468	-0.926874
0.618408	0.497238	-0.759626
0.050090	-0.348333	0.092899
-0.202238	-0.169813	-0.638524
-0.489227	-0.958928	0.847351
0.307400	0.865227	-0.672975
0.842195	0.589316	0.154788
-0.119929	-0.484773	0.503893
-0.542661	-0.871626	0.534659
0.342404	0.430425	0.284122
-0.161903	-0.218476	0.632280
-0.365144	0.629080	0.578147
0.704528	0.011273	0.271323
0.901789	-0.112072	-0.879962
0.733500	0.262377	-0.289853
0.994007	-0.551657	0.304902
0.209981	-0.225509	-0.715626
-0.949730	-0.157775	-0.631799
0.451551	-0.259275	0.683120
0.468459	0.142052	-0.646290
0.914768	-0.469356	0.849162
-0.552459	-0.252872	-0.824999
0.280233	-0.638766	-0.909898
0.446347	-0.305125	0.321234
-0.232263	0.254693	-0.956700
0.821140	0.601117	0.491695
0.626226	-0.233387	0.234558
0.150990	0.060103	-0.449860
-0.502742	-0.096722	-0.544574
0.608899	0.972208	-0.940016
0.071328	-0.825846	0.604183
0.978290	-0.866107	0.878797
-0.963645	0.367677	0.567473
0.068275	0.770719	0.798010
0.251875	-0.724262	-0.564397
-0.635718	-0.916360	-0.786117
0.232887	0.879322	-0.291089
-0.178742	0.968699	0.891158
0.353289	0.976605	0.533663
-0.326601	0.324764	-0.511669
-0.408985	0.360357	0.055694
-0.176813	0.205276	0.501040
0.167066	0.103585	0.167141
0.023640	-0.834815	0.439140
0.992312	-0.290931	0.942518
-0.307102	0.773088	-0.090610
-0.173145	-0.564536	-0.748691
-0.382171	0.452209	0.565744
0.387575	-0.980395	0.686427
0.844664	0.541908	-0.914680
-0.243628	0.408679	0.459026
-0.551446	-0.461891	0.346062
-0.045016	0.247433	-0.527110
-0.645752	0.659287	0.533843
0.868957	-0.784222	-0.635545
-0.801809	-0.020472	-0.613509
0.791783	-0.801821	-0.911669
0.114590	0.544990	-0.376120
-0.642035	-0.322089	-0.579709
0.020305	0.812729	0.257848
-0.796932	-0.218290	-0.890767
0.002566	-0.136558	0.995121
0.623205	-0.028697	0.788896
-0.724907	-0.219990	0.854712
0.834988	0.427148	0.236675
-0.313424	0.872055	-0.750452
0.461171	0.292955	0.666304
-0.203436	0.499644	0.670441
-0.355079	0.104523	0.958258
0.098617	-0.339153	0.238943
-0.278727	0.513019	-0.172199
-0.015310	0.389486	0.945468
-0.344490	0.675606	0.478144
0.908349	-0.936155	-0.286262
0.325308	-0.436997	-0.539234
0.422257	0.249146	0.181217
0.320876	-0.904891	-0.302430
-0.097319	-0.518190	0.430090
0.712365	-0.436985	0.462102
-0.724474	0.673446	-0.722797
0.176419	-0.267686	0.613519
0.007562	-0.020811	0.754097
-0.293716	-0.101113	0.927061
-0.915404	0.945917	-0.621586
0.334241	0.172879	0.350225
-0.277956	0.240557	0.622302
-0.961485	-0.832253	0.949603
0.302699	-0.537524	-0.193018
-0.755959	-0.463122	-0.484308
-0.336670	-0.695532	-0.303985
-0.756683	0.768306	-0.811443
0.860081	-0.201960	-0.905197
-0.315253	0.471932	0.589364
0.089812	0.372447	0.787265
-0.890416	-0.392677	-0.907617
-0.609046	0.440332	0.443507
0.755598	0.164866	-0.858631
0.845489	0.600744	-0.428106
0.087326	0.969552	0.431356
0.677939	-0.133479	-0.058751
0.121427	-0.461817	0.498037
0.007776	0.293619	-0.384509
-0.722551	-0.048854	-0.275081
0.576227	0.560592	0.337024
-0.732992	-0.956888	0.119681
-0.398362	0.878819	0.961807
-0.426759	0.601641	0.792223
0.195053	0.768033	0.887463
0.098316	0.456774	0.153517
-0.948285	-0.106938	0.292604
0.042406	-0.255375	0.874269
0.659066	0.698171	-0.254932
0.186369	0.745105	0.867003
0.336929	-0.586447	0.307701
-0.855897	-0.186546	0.333863
0.867451	0.621900	-0.030903
0.513498	-0.165905	0.943572
0.975949	0.728295	-0.222232
-0.090516	-0.506626	0.568846
0.765675	0.827423	0.116570
0.197736	-0.702247	0.799427
-0.099213	-0.588655	0.799302
0.525171	0.764973	-0.430100
0.346452	0.328560	-0.754370
-0.185363	-0.449426	0.433339
-0.433231	0.792398	0.653158
-0.219947	-0.004194	0.389610
0.668738	0.219259	0.149474
-0.347916	-0.087151	0.427591
0.768810	0.441711	-0.962774
0.349553	-0.122982	-0.124360
-0.765926	0.629363	-0.350289
-0.507544	-0.314574	-0.248616
0.093108	0.123840	-0.208356
-0.203738	0.030734	0.315061
0.901830	0.444697	-0.199841
0.663743	-0.731323	-0.879066
-0.831506	-0.672203	-0.351560
-0.396546	-0.976638	0.079810
-0.809255	-0.706970	0.262282
0.718641	0.948443	0.141677
0.993700	0.107083	0.030917
-0.338636	-0.139996	-0.016387
-0.857926	0.775478	-0.870733
-0.127630	0.653259	-0.210931
0.226950	0.637281	0.772470
0.862223	-0.618431	-0.482835
0.795731	0.186724	0.007680
0.225619	0.638844	0.063778
-0.595850	-0.092213	-0.144178
0.932105	0.240110	0.390780
0.440329	-0.306210	0.033981
0.113389	-0.687010	0.124112
0.389607	-0.147089	0.672541
0.462774	-0.279938	-0.091575
-0.227220	0.551109	0.468542
-0.139444	0.387505	0.890427
0.568465	0.411144	-0.781332
-0.220139	0.181809	-0.081240
-0.899320	-0.542625	0.668378
-0.968711	0.727422	-0.843862
0.338085	0.000423	-0.564012
0.143231	-0.755622	0.342332
0.199171	-0.888048	-0.887314
-0.694999	-0.960758	-0.129649
0.664443	0.234780	0.040259
0.727736	-0.804604	0.816104
-0.783967	0.033994	-0.713688
0.118741	-0.990841	0.533364
0.697418	0.833643	0.973937
0.010266	-0.457157	-0.798499
0.015698	0.171218	0.525774
-0.834075	0.323192	0.033958
-0.657904	0.877116	0.180966
-0.118731	0.883838	0.311828
-0.096109	0.679395	0.065247
0.107774	0.360131	-0.265620
-0.521419	0.157847	0.733774
-0.186446	-0.774770	-0.112308
-0.399631	-0.197226	0.666727
-0.192743	-0.219648	-0.279102
-0.719489	-0.479740	-0.826370
-0.141205	-0.485434	-0.404889
-0.150283	-0.761585	-0.009866
0.412814	-0.512853	0.570140
-0.851821	-0.212233	-0.993212
-0.558646	-0.997399	-0.621641
-0.715032	-0.463848	-0.650216
-0.722702	0.197771	0.802116
0.878760	-0.557631	-0.034657
-0.247978	0.047560	-0.470255
-0.863286	-0.127346	-0.652294
-0.947786	0.909357	-0.138807
0.923117	0.524829	-0.985303
0.360077	0.411902	0.290258
0.104620	-0.563783	0.544732
-0.543943	-0.258271	0.781858
0.712754	-0.195133	-0.363962
0.217271	0.820390	0.818196
0.183189	-0.334857	0.706127
-0.115204	0.808711	-0.933641
0.064853	0.432995	-0.641396
-0.326934	-0.624574	-0.356146
-0.192287	0.097133	-0.902523
0.105464	-0.450377	-0.516997
-0.513710	-0.691681	0.912833
0.871323	0.637429	0.456524
-0.648377	-0.279258	-0.622420
-0.997603	-0.367161	0.399234
0.250510	0.086124	-0.121926
-0.425145	0.003318	0.523092
0.524816	0.152112	0.495326
0.291069	-0.753561	0.008796
-0.305477	-0.815705	-0.704301
-0.603661	0.344540	-0.136978
0.388808	-0.486431	-0.980483
0.064566	-0.441216	0.892460
0.812887	-0.214631	-0.950290
0.342874	0.674341	0.942999
-0.886134	-0.099352	0.164941
0.373276	0.438866	0.300082
0.453829	-0.252305	0.163164
-0.767763	-0.884691	0.959530
-0.430353	0.189949	0.924322
-0.628443	-0.613920	-0.316712
0.865796	-0.218665	-0.453567
-0.696106	-0.205782	-0.250555
-0.737771	-0.129919	-0.816974
0.229254	-0.978042	0.146521
0.579460	-0.529266	-0.103961
0.138716	-0.877197	-0.007422
0.284630	-0.557469	0.674113
0.942150	0.692746	0.011999
-0.442249	0.493234	-0.526139
0.914691	0.240520	0.200524
-0.654791	-0.819307	-0.489476
0.717141	0.822134	0.399268
0.450365	-0.540228	0.152107
0.621256	-0.192313	0.976879
-0.820002	-0.358118	0.022818
-0.878787	0.451376	0.113111
0.058720	0.659965	0.717518
0.578058	-0.364334	-0.095585
0.504456	-0.780277	-0.780515
-0.460233	0.049275	0.945302
0.420817	-0.376280	-0.417086
0.700715	0.823295	0.278552
-0.489259	-0.822668	0.676511
0.169437	0.896217	-0.877942
0.169283	-0.429784	0.655464
-0.618027	-0.114940	-0.213177
0.653148	0.353742	-0.584794
-0.363791	-0.732378	0.342926
0.141982	-0.660466	-0.704688
-0.047841	0.816205	0.104350
-0.934120	-0.892274	0.610126
-0.097250	-0.234708	0.579287
-0.271426	0.064700	0.423313
0.742953	-0.342621	0.300236
0.949672	-0.848065	0.174038
-0.172227	-0.381727	-0.472332
0.517533	0.990432	-0.626857
0.562291	-0.608404	0.984718
0.604523	-0.151547	0.457728
-0.003293	0.617981	-0.286982
-0.853513	0.181983	0.820376
-0.612468	-0.135264	0.498319
-0.921631	0.892650	0.527347
0.117641	-0.632314	-0.004102
0.035691	0.988486	0.709703
0.924808	0.357882	-0.192997
0.869958	-0.041031	-0.536417
-0.207420	0.410155	0.117118
0.513261	0.990962	0.924863
0.070134	0.927740	-0.768748
-0.897103	-0.391302	0.160384
0.061929	0.802416	0.081101
-0.136039	0.085334	0.424830
-0.966651	0.601842	-0.714981
-0.043051	-0.486329	-0.261817
0.323530	-0.660782	-0.442432
-0.603556	-0.609857	-0.346321
0.760676	-0.057796	-0.192061
-0.641537	0.937850	-0.185089
0.688975	0.230650	-0.246778
0.754363	0.569705	-0.070091
0.627954	0.796888	-0.141523
-0.331341	0.193294	0.803982
0.404133	-0.245090	0.469912
0.908206	0.085626	0.080212
-0.377781	-0.857531	-0.636039
-0.814022	-0.073022	-0.981335
0.830052	0.285483	-0.997162
-0.939229	-0.583060	-0.090068
-0.745468	-0.982705	0.454159
-0.291767	0.560892	-0.126687
-0.126890	-0.901574	-0.900736
-0.817800	0.188074	-0.517832
0.682738	0.714426	0.927224
-0.022200	-0.559380	-0.547583
0.073576	0.524219	-0.304866
-0.077536	0.278648	0.834672
-0.676855	0.431271	0.155478
-0.133402	0.768486	-0.213896
-0.642050	0.266667	0.248001
-0.344117	0.605931	0.998956
0.961956	-0.745926	-0.535520
-0.952735	0.214865	-0.778381
-0.185081	0.768154	0.096266
-0.261994	-0.583308	-0.118113
0.912392	-0.751948	-0.058474
0.713793	-0.913219	0.383250
0.957971	-0.433464	-0.732439
0.370559	0.818909	0.221738
0.799966	-0.613132	0.508849
-0.307479	-0.162749	-0.688560
0.638001	0.249847	0.477121
0.610225	-0.865555	0.901581
-0.004846	0.510292	0.484810
0.662259	-0.686996	-0.085383
0.236201	0.864367	0.670176
0.790847	0.165037	0.165494
0.709852	-0.930269	0.770840
-0.184538	-0.927236	0.492296
-0.690342	-0.712183	0.211918
-0.491038	-0.351692	-0.196418
-0.187253	-0.227618	0.219604
-0.666219	-0.623816	-0.810742
-0.353627	0.539194	-0.531764
0.480731	0.385637	0.648156
0.655955	-0.413264	-0.381262
0.046060	-0.349402	0.663685
0.620590	0.113997	-0.474072
0.361132	-0.532694	-0.087149
-0.230866	0.077203	0.983407
0.510441	0.960910	-0.530435
0.057118	-0.897128	0.513751
0.203960	0.714337	0.976554
0.858969	-0.180970	-0.999317
0.081757	-0.584539	-0.561433
-0.348387	-0.808101	0.495067
0.497018	0.086599	-0.323735
0.664667	0.105144	0.915086
0.785667	-0.286993	0.092804
-0.306636	0.245606	0.593249
0.491750	-0.748928	0.644788
-0.949699	-0.171142	0.462815
0.562748	-0.265428	0.489736
0.784534	-0.514793	-0.740806
-0.549864	-0.299972	-0.425831
0.854976	-0.897372	0.185334
-0.674202	0.676812	-0.664878
0.004401	0.998659	-0.289186
-0.905845	-0.572679	-0.204322
-0.332664	-0.540795	0.872240
0.366378	0.924228	-0.124054
0.880673	-0.988331	0.220614
0.602152	-0.534037	0.864937
0.526526	0.652899	0.146927
0.585163	-0.341918	-0.553076
-0.375227	0.169047	0.659828
-0.419075	-0.194891	0.724115
0.229479	0.982376	-0.592602
0.654418	0.351723	-0.502101
-0.048429	-0.201850	0.198876
0.601046	-0.789862	0.642884
0.682173	-0.290988	-0.139861
0.144478	0.401649	0.484940
0.515768	-0.221742	-0.141395
0.912689	0.145943	0.699444
-0.447309	0.244647	0.176723
0.926937	-0.828195	0.000998
0.043179	-0.819668	0.809333
0.768778	-0.122021	0.563445
-0.703070	0.239632	-0.478753
-0.108688	0.687999	-0.607590
-0.392297	-0.033411	-0.324376
0.596972	0.974975	-0.681905
-0.526240	0.404473	-0.249057
0.947410	0.944611	0.287396
0.720198	-0.196233	0.263862
0.970473	0.118955	0.867184
0.440686	-0.031923	0.278062
0.775274	-0.602526	-0.209267
0.984351	-0.195297	0.317713
0.802696	0.990764	0.306327
-0.783127	-0.927772	0.236182
0.134289	0.923929	0.492211
0.325032	0.046627	-0.480211
0.923988	0.080408	-0.939460
0.392629	0.039432	-0.881939
0.780072	-0.339596	-0.540598
-0.772103	-0.378155	-0.543135
0.303994	-0.867680	-0.449137
-0.436360	0.760133	-0.111339
0.511828	0.206593	0.566532
-0.772139	0.957128	0.697193
-0.898707	-0.067596	-0.348693
0.260410	-0.539402	0.159770
0.206313	0.199758	-0.103144
-0.929153	0.027630	-0.184540
-0.783908	-0.080249	-0.098234
0.102281	0.610809	0.401700
0.744471	-0.895616	-0.560637
-0.080716	0.917067	0.580091
-0.096251	-0.333144	-0.881809
0.481811	0.013589	-0.600149
-0.145613	-0.662619	0.503389
-0.263298	0.883636	-0.965655
0.658112	0.253182	0.077493
0.301015	0.453259	-0.811023
0.755148	-0.971276	-0.411395
-0.640170	0.852589	-0.863639
0.162186	0.274302	0.302539
0.729244	-0.888095	0.633710
0.057845	0.388701	-0.575190
0.086560	0.405041	0.912869
-0.110916	-0.829204	-0.885320
0.258901	0.592358	0.382383
-0.309384	0.893633	0.040381
0.907626	-0.852809	-0.585936
0.550056	0.828376	0.565101
-0.408932	-0.696309	0.695821
0.569709	-0.458337	-0.544379
-0.357954	0.659124	0.644364
0.141366	0.143659	-0.427963
0.398267	0.592516	-0.116822
-0.107569	-0.068675	-0.441922
0.350751	0.807329	0.817052
0.494394	-0.478977	0.379276
-0.736339	-0.752998	-0.618194
-0.708536	0.170087	-0.853277
0.644652	0.445806	0.851716
-0.014723	0.309766	0.780247
0.077051	-0.435590	0.951915
-0.927149	-0.347511	0.946027
-0.269935	-0.381701	-0.758175
0.831531	-0.729044	-0.335764
0.794960	-0.000702	0.230576
0.166266	0.396508	-0.941335
0.055765	-0.935854	0.654285
-0.320028	0.693422	-0.507861
0.162983	0.875354	-0.904425
-0.892045	-0.958764	0.362957
0.197257	-0.771940	0.592491
0.235701	-0.859573	-0.861442
-0.727985	0.577783	-0.815203
-0.524262	-0.512704	-0.790356
0.716706	0.396400	0.467484
0.301061	0.032541	-0.347224
0.323552	-0.764869	-0.704365
-0.960471	0.928583	0.940746
-0.752279	-0.065180	0.313388
-0.419629	0.509073	0.116236
-0.144415	-0.465612	0.507472
0.796753	0.456888	-0.186340
0.876632	-0.489145	0.066326
0.909510	-0.464505	-0.499831
0.855345	-0.862835	-0.401199
0.183167	-0.593402	0.271766
0.596741	0.003402	0.301624
0.591910	-0.533252	0.201678
-0.775075	0.031531	0.675681
0.841580	-0.003544	-0.444778
0.305040	0.834598	0.019679
0.948383	-0.605442	-0.777630
-0.405291	-0.207163	-0.158489
-0.377049	0.387686	-0.816256
-0.195823	-0.409638	-0.387006
-0.788878	0.187655	-0.434545
-0.689557	-0.998683	-0.432809
0.101622	0.741804	-0.915493
0.809444	-0.738052	0.667458
0.600937	0.835760	-0.725393
0.009465	-0.190083	-0.652856
0.150367	0.212436	-0.571109
0.039865	0.978372	-0.020170
0.389746	-0.177156	-0.930447
-0.414337	0.602883	-0.306996
-0.833368	0.022213	-0.266333
0.478959	0.049480	0.609042
0.633822	-0.621057	-0.752613
0.641993	0.275795	-0.967760
0.791909	0.030750	0.089044
0.212884	0.520872	0.710694
-0.234263	-0.830702	0.467747
-0.336021	0.679499	-0.256553
0.656431	-0.646963	-0.740960
0.759767	-0.911842	0.373440
0.467546	-0.125655	-0.240322
0.959315	-0.202013	-0.119626
-0.686384	-0.347931	-0.371876
0.789001	-0.505952	-0.378642
-0.182262	0.416022	-0.712725
0.742644	-0.833688	-0.076524
-0.939222	0.506401	0.400085
-0.570976	0.359809	0.114585
0.701358	0.117131	0.803547
-0.160965	-0.283743	-0.022025
-0.488076	0.858339	-0.066486
-0.491984	-0.137563	0.405060
-0.195340	-0.636320	0.712502
0.168402	-0.252842	-0.556611
-0.562012	0.044465	-0.133155
0.482608	-0.859101	0.694667
0.359760	-0.726697	0.716804
-0.600332	0.214680	0.086090
-0.675351	-0.988694	0.542970
0.529575	-0.157861	-0.886374
0.171494	-0.651690	0.457221
0.068582	-0.493871	0.834113
0.516389	0.774061	-0.862404
-0.632944	0.474145	0.393430
0.553986	0.003807	-0.149006
0.222474	0.711544	0.341594
0.047184	-0.402369	0.407938
-0.236778	0.135370	0.775722
0.685899	0.797597	0.878006
0.630870	-0.997284	-0.993819
-0.825062	-0.478545	-0.954403
-0.151830	-0.317870	0.082708
0.852338	-0.403001	-0.323830
0.718960	-0.319043	-0.723759
0.015598	0.713313	-0.231373
0.391382	0.255808	-0.099224
-0.052764	0.899413	-0.833005
